4.568580e+25	7937167.150092
4.563205e+25	7932551.976209
4.557830e+25	7927937.994518
4.552456e+25	7923325.203328
4.547081e+25	7918713.731258
4.541706e+25	7914103.550672
4.536331e+25	7909494.639906
4.530956e+25	7904887.191406
4.525582e+25	7900281.217155
4.520207e+25	7895676.679755
4.514832e+25	7891073.685774
4.509457e+25	7886472.301801
4.504082e+25	7881872.486144
4.498708e+25	7877274.261625
4.493333e+25	7872677.733802
4.487958e+25	7868082.870514
4.482583e+25	7863489.643016
4.477208e+25	7858898.169184
4.471834e+25	7854308.457069
4.466459e+25	7849720.466037
4.461084e+25	7845134.240658
4.455709e+25	7840549.876363
4.450334e+25	7835967.338433
4.444960e+25	7831386.597866
4.439585e+25	7826807.768346
4.434210e+25	7822230.864665
4.428835e+25	7817655.847108
4.423460e+25	7813082.726575
4.418086e+25	7808511.615647
4.412711e+25	7803942.486190
4.407336e+25	7799375.299164
4.401961e+25	7794810.124425
4.396586e+25	7790247.033051
4.391212e+25	7785685.986377
4.385837e+25	7781126.954883
4.380462e+25	7776570.047993
4.375087e+25	7772015.294646
4.369712e+25	7767462.656575
4.364338e+25	7762912.118732
4.358963e+25	7758363.901430
4.353588e+25	7753818.018873
4.348213e+25	7749274.432828
4.342838e+25	7744733.127003
4.337464e+25	7740194.258160
4.332089e+25	7735657.807422
4.326714e+25	7731123.737030
4.321339e+25	7726592.025525
4.315964e+25	7722062.749446
4.310590e+25	7717535.882424
4.305215e+25	7713011.387566
4.299840e+25	7708489.233817
4.294465e+25	7703969.440555
4.289090e+25	7699451.978011
4.283716e+25	7694936.810420
4.278341e+25	7690423.901068
4.272966e+25	7685913.199020
4.267591e+25	7681404.665382
4.262216e+25	7676898.265819
4.256842e+25	7672393.963511
4.251467e+25	7667891.661602
4.246092e+25	7663391.289063
4.240717e+25	7658892.813216
4.235342e+25	7654396.201678
4.229968e+25	7649901.346792
4.224593e+25	7645408.108416
4.219218e+25	7640916.452028
4.213843e+25	7636426.347064
4.208468e+25	7631937.736400
4.203094e+25	7627450.377200
4.197719e+25	7622964.219850
4.192344e+25	7618479.235705
4.186969e+25	7613995.393996
4.181594e+25	7609512.573627
4.176220e+25	7605030.675241
4.170845e+25	7600549.671628
4.165470e+25	7596069.535784
4.160095e+25	7591590.220439
4.154720e+25	7587111.580314
4.149346e+25	7582633.578512
4.143971e+25	7578156.189270
4.138596e+25	7573679.387007
4.133221e+25	7569203.085373
4.127846e+25	7564727.190563
4.122472e+25	7560251.677018
4.117097e+25	7555776.520220
4.111722e+25	7551301.690673
4.106347e+25	7546827.087036
4.100972e+25	7542352.654587
4.095598e+25	7537878.369737
4.090223e+25	7533404.209040
4.084848e+25	7528930.140006
4.079473e+25	7524456.047561
4.074098e+25	7519981.899688
4.068724e+25	7515507.673771
4.063349e+25	7511033.347323
4.057974e+25	7506558.877039
4.052599e+25	7502084.163453
4.047224e+25	7497609.178420
4.041850e+25	7493133.900187
4.036475e+25	7488658.307112
4.031100e+25	7484182.340814
4.025725e+25	7479705.874132
4.020350e+25	7475228.878396
4.014976e+25	7470751.332716
4.009601e+25	7466273.216301
4.004226e+25	7461794.441880
3.998851e+25	7457314.764803
3.993476e+25	7452834.147602
3.988102e+25	7448352.570437
3.982727e+25	7443870.013545
3.977352e+25	7439386.433840
3.971977e+25	7434901.642483
3.966602e+25	7430415.604053
3.961228e+25	7425928.299424
3.955853e+25	7421439.709538
3.950478e+25	7416949.810854
3.945103e+25	7412458.523563
3.939728e+25	7407965.808902
3.934354e+25	7403471.648175
3.928979e+25	7398976.022741
3.923604e+25	7394478.914003
3.918229e+25	7389980.301410
3.912854e+25	7385480.164533
3.907480e+25	7380978.484942
3.902105e+25	7376475.244252
3.896730e+25	7371970.424126
3.891355e+25	7367464.021300
3.885980e+25	7362956.081968
3.880606e+25	7358446.593322
3.875231e+25	7353935.537100
3.869856e+25	7349422.895083
3.864481e+25	7344908.652205
3.859106e+25	7340392.881448
3.853732e+25	7335875.627740
3.848357e+25	7331356.872848
3.842982e+25	7326836.598584
3.837607e+25	7322314.786802
3.832232e+25	7317791.443797
3.826858e+25	7313266.734702
3.821483e+25	7308740.658908
3.816108e+25	7304213.198182
3.810733e+25	7299684.334336
3.805358e+25	7295154.049223
3.799984e+25	7290622.435688
3.794609e+25	7286089.655534
3.789234e+25	7281555.698092
3.783859e+25	7277020.545059
3.778484e+25	7272484.178177
3.773110e+25	7267946.584240
3.767735e+25	7263407.997323
3.762360e+25	7258868.606091
3.756985e+25	7254328.391933
3.751610e+25	7249787.336290
3.746236e+25	7245245.420659
3.740861e+25	7240702.647933
3.735486e+25	7236159.429487
3.730111e+25	7231615.983976
3.724736e+25	7227072.292224
3.719362e+25	7222528.335119
3.713987e+25	7217984.093620
3.708612e+25	7213439.563421
3.703237e+25	7208894.995574
3.697862e+25	7204350.508685
3.692488e+25	7199806.083373
3.687113e+25	7195261.700328
3.681738e+25	7190717.340312
3.676363e+25	7186172.988689
3.670988e+25	7181628.748377
3.665614e+25	7177084.681363
3.660239e+25	7172540.768386
3.654864e+25	7167996.990253
3.649489e+25	7163453.327842
3.644114e+25	7158909.762099
3.638740e+25	7154366.305225
3.633365e+25	7149822.974272
3.627990e+25	7145279.750831
3.622615e+25	7140736.616020
3.617240e+25	7136193.551021
3.611866e+25	7131650.537081
3.606491e+25	7127107.537933
3.601116e+25	7122564.479178
3.595741e+25	7118021.338096
3.590366e+25	7113478.096275
3.584992e+25	7108934.735360
3.579617e+25	7104391.237053
3.574242e+25	7099847.573362
3.568867e+25	7095303.585460
3.563492e+25	7090759.202490
3.558118e+25	7086214.406587
3.552743e+25	7081669.179933
3.547368e+25	7077123.504754
3.541993e+25	7072577.363323
3.536618e+25	7068030.584120
3.531244e+25	7063482.856723
3.525869e+25	7058934.148445
3.520494e+25	7054384.442103
3.515119e+25	7049833.720541
3.509744e+25	7045281.966634
3.504370e+25	7040729.137826
3.498995e+25	7036174.743304
3.493620e+25	7031618.521709
3.488245e+25	7027060.456355
3.482870e+25	7022500.530562
3.477496e+25	7017938.727658
3.472121e+25	7013375.030976
3.466746e+25	7008809.379912
3.461371e+25	7004241.340668
3.455996e+25	6999670.855147
3.450622e+25	6995097.906727
3.445247e+25	6990522.478774
3.439872e+25	6985944.554648
3.434497e+25	6981364.117696
3.429122e+25	6976781.085938
3.423748e+25	6972195.257590
3.418373e+25	6967606.602597
3.412998e+25	6963015.104196
3.407623e+25	6958420.745603
3.402248e+25	6953823.510016
3.396874e+25	6949223.380610
3.391499e+25	6944620.291665
3.386124e+25	6940014.126989
3.380749e+25	6935404.864023
3.375374e+25	6930792.485783
3.370000e+25	6926176.975255
3.364625e+25	6921558.315400
3.359250e+25	6916936.489145
3.353875e+25	6912311.464508
3.348500e+25	6907683.191211
3.343126e+25	6903051.650036
3.337751e+25	6898416.823760
3.332376e+25	6893778.695124
3.327001e+25	6889137.246836
3.321626e+25	6884492.461571
3.316252e+25	6879844.334059
3.310877e+25	6875192.895751
3.305502e+25	6870538.133337
3.300127e+25	6865880.029391
3.294752e+25	6861218.566452
3.289378e+25	6856553.727020
3.284003e+25	6851885.493558
3.278628e+25	6847213.859174
3.273253e+25	6842538.933399
3.267878e+25	6837860.729633
3.262504e+25	6833179.230315
3.257129e+25	6828494.417842
3.251754e+25	6823806.274579
3.246379e+25	6819114.782848
3.241004e+25	6814419.926109
3.235630e+25	6809721.822979
3.230255e+25	6805020.581607
3.224880e+25	6800316.184365
3.219505e+25	6795608.613594
3.214130e+25	6790897.851595
3.208756e+25	6786183.880637
3.203381e+25	6781466.682947
3.198006e+25	6776746.302371
3.192631e+25	6772023.079861
3.187256e+25	6767297.030873
3.181882e+25	6762568.137828
3.176507e+25	6757836.383121
3.171132e+25	6753101.749113
3.165757e+25	6748364.218136
3.160382e+25	6743623.772491
3.155008e+25	6738880.692735
3.149633e+25	6734135.269617
3.144258e+25	6729387.486838
3.138883e+25	6724637.326970
3.133508e+25	6719884.772562
3.128134e+25	6715129.806140
3.122759e+25	6710372.410211
3.117384e+25	6705612.586622
3.112009e+25	6700850.586580
3.106634e+25	6696086.487047
3.101260e+25	6691320.270642
3.095885e+25	6686551.919968
3.090510e+25	6681781.417607
3.085135e+25	6677008.746124
3.079760e+25	6672233.888064
3.074386e+25	6667456.844832
3.069011e+25	6662677.773748
3.063636e+25	6657896.674726
3.058261e+25	6653113.530344
3.052886e+25	6648328.323160
3.047512e+25	6643541.035711
3.042137e+25	6638751.650520
3.036762e+25	6633960.150085
3.031387e+25	6629166.538276
3.026012e+25	6624370.896541
3.020638e+25	6619573.216007
3.015263e+25	6614773.479164
3.009888e+25	6609971.668484
3.004513e+25	6605167.766415
2.999138e+25	6600361.755385
2.993764e+25	6595553.617800
2.988389e+25	6590743.343627
2.983014e+25	6585930.955114
2.977639e+25	6581116.438219
2.972264e+25	6576299.775288
2.966890e+25	6571480.948641
2.961515e+25	6566659.940578
2.956140e+25	6561836.733371
2.950765e+25	6557011.309266
2.945390e+25	6552183.647835
2.940016e+25	6547353.702784
2.934641e+25	6542521.451627
2.929266e+25	6537686.876476
2.923891e+25	6532849.959413
2.918516e+25	6528010.682490
2.913142e+25	6523169.027731
2.907767e+25	6518324.977125
2.902392e+25	6513478.507915
2.897017e+25	6508629.511622
2.891642e+25	6503777.922114
2.886268e+25	6498923.721122
2.880893e+25	6494066.890341
2.875518e+25	6489207.411426
2.870143e+25	6484345.265997
2.864768e+25	6479480.435634
2.859394e+25	6474612.901875
2.854019e+25	6469742.550996
2.848644e+25	6464869.205420
2.843269e+25	6459992.839205
2.837894e+25	6455113.433438
2.832520e+25	6450230.969152
2.827145e+25	6445345.427335
2.821770e+25	6440456.788925
2.816395e+25	6435565.034808
2.811020e+25	6430670.138640
2.805646e+25	6425771.993098
2.800271e+25	6420870.555363
2.794896e+25	6415965.805960
2.789521e+25	6411057.725358
2.784146e+25	6406146.293970
2.778772e+25	6401231.492149
2.773397e+25	6396313.300193
2.768022e+25	6391391.698339
2.762647e+25	6386466.641862
2.757272e+25	6381538.059032
2.751898e+25	6376605.926803
2.746523e+25	6371670.225053
2.741148e+25	6366730.933595
2.735773e+25	6361788.032176
2.730398e+25	6356841.500479
2.725024e+25	6351891.318119
2.719649e+25	6346937.463810
2.714274e+25	6341979.879360
2.708899e+25	6337018.513950
2.703524e+25	6332053.346810
2.698150e+25	6327084.357100
2.692775e+25	6322111.523906
2.687400e+25	6317134.826242
2.682025e+25	6312154.243045
2.676650e+25	6307169.753180
2.671276e+25	6302181.332918
2.665901e+25	6297188.921533
2.660526e+25	6292192.480800
2.655151e+25	6287191.989170
2.649776e+25	6282187.425015
2.644402e+25	6277178.766623
2.639027e+25	6272165.992201
2.633652e+25	6267149.079874
2.628277e+25	6262128.007681
2.622902e+25	6257102.750789
2.617528e+25	6252073.250378
2.612153e+25	6247039.472586
2.606778e+25	6242001.395010
2.601403e+25	6236958.995158
2.596028e+25	6231912.250446
2.590654e+25	6226861.138200
2.585279e+25	6221805.635654
2.579904e+25	6216745.719947
2.574529e+25	6211681.365873
2.569154e+25	6206612.517741
2.563780e+25	6201539.139965
2.558405e+25	6196461.209206
2.553030e+25	6191378.702023
2.547655e+25	6186291.594877
2.542280e+25	6181199.864124
2.536906e+25	6176103.486023
2.531531e+25	6171002.436726
2.526156e+25	6165896.691524
2.520781e+25	6160786.206048
2.515406e+25	6155670.942603
2.510032e+25	6150550.876842
2.504657e+25	6145425.984310
2.499282e+25	6140296.240440
2.493907e+25	6135161.620554
2.488532e+25	6130022.099862
2.483158e+25	6124877.653461
2.477783e+25	6119728.256332
2.472408e+25	6114573.867475
2.467033e+25	6109414.437520
2.461658e+25	6104249.940091
2.456284e+25	6099080.349602
2.450909e+25	6093905.640344
2.445534e+25	6088725.786487
2.440159e+25	6083540.762076
2.434784e+25	6078350.541031
2.429410e+25	6073155.097147
2.424035e+25	6067954.399897
2.418660e+25	6062748.380314
2.413285e+25	6057537.006974
2.407910e+25	6052320.253021
2.402536e+25	6047098.091466
2.397161e+25	6041870.495187
2.391786e+25	6036637.436922
2.386411e+25	6031398.889274
2.381036e+25	6026154.824705
2.375662e+25	6020905.215511
2.370287e+25	6015650.015818
2.364912e+25	6010389.179788
2.359537e+25	6005122.679214
2.354162e+25	5999850.485747
2.348788e+25	5994572.570886
2.343413e+25	5989288.905981
2.338038e+25	5983999.462230
2.332663e+25	5978704.210681
2.327288e+25	5973403.122225
2.321914e+25	5968096.166286
2.316539e+25	5962783.298593
2.311164e+25	5957464.486497
2.305789e+25	5952139.700203
2.300414e+25	5946808.909753
2.295040e+25	5941472.085025
2.289665e+25	5936129.195733
2.284290e+25	5930780.211424
2.278915e+25	5925425.101473
2.273540e+25	5920063.835089
2.268166e+25	5914696.381141
2.262791e+25	5909322.708051
2.257416e+25	5903942.784471
2.252041e+25	5898556.578910
2.246666e+25	5893164.059696
2.241292e+25	5887765.194977
2.235917e+25	5882359.952719
2.230542e+25	5876948.300704
2.225167e+25	5871530.206529
2.219792e+25	5866105.637602
2.214418e+25	5860674.566979
2.209043e+25	5855236.969487
2.203668e+25	5849792.812221
2.198293e+25	5844342.061867
2.192918e+25	5838884.684912
2.187544e+25	5833420.647647
2.182169e+25	5827949.916163
2.176794e+25	5822472.456346
2.171419e+25	5816988.233881
2.166044e+25	5811497.214244
2.160670e+25	5805999.376809
2.155295e+25	5800494.700820
2.149920e+25	5794983.151221
2.144545e+25	5789464.692742
2.139170e+25	5783939.289895
2.133796e+25	5778406.906975
2.128421e+25	5772867.508059
2.123046e+25	5767321.056999
2.117671e+25	5761767.517424
2.112296e+25	5756206.852737
2.106922e+25	5750639.051357
2.101547e+25	5745064.102198
2.096172e+25	5739481.968217
2.090797e+25	5733892.612073
2.085422e+25	5728295.996188
2.080048e+25	5722692.082745
2.074673e+25	5717080.833687
2.069298e+25	5711462.210711
2.063923e+25	5705836.175270
2.058548e+25	5700202.688569
2.053174e+25	5694561.742247
2.047799e+25	5688913.340683
2.042424e+25	5683257.446027
2.037049e+25	5677594.018752
2.031674e+25	5671923.019071
2.026300e+25	5666244.406937
2.020925e+25	5660558.142039
2.015550e+25	5654864.183799
2.010175e+25	5649162.491371
2.004800e+25	5643453.023636
1.999426e+25	5637735.772123
1.994051e+25	5632010.793146
1.988676e+25	5626278.052484
1.983301e+25	5620537.508449
1.977926e+25	5614789.119071
1.972552e+25	5609032.842098
1.967177e+25	5603268.634991
1.961802e+25	5597496.454921
1.956427e+25	5591716.258769
1.951052e+25	5585928.003119
1.945678e+25	5580131.648531
1.940303e+25	5574327.200729
1.934928e+25	5568514.626815
1.929553e+25	5562693.882428
1.924178e+25	5556864.922899
1.918804e+25	5551027.703249
1.913429e+25	5545182.178182
1.908054e+25	5539328.302084
1.902679e+25	5533466.029021
1.897304e+25	5527595.312730
1.891930e+25	5521716.106715
1.886555e+25	5515828.386365
1.881180e+25	5509932.126031
1.875805e+25	5504027.278304
1.870430e+25	5498113.795435
1.865056e+25	5492191.629329
1.859681e+25	5486260.731544
1.854306e+25	5480321.053283
1.848931e+25	5474372.545394
1.843556e+25	5468415.158367
1.838182e+25	5462448.842322
1.832807e+25	5456473.551235
1.827432e+25	5450489.262479
1.822057e+25	5444495.927849
1.816682e+25	5438493.496129
1.811308e+25	5432481.915720
1.805933e+25	5426461.134635
1.800558e+25	5420431.100496
1.795183e+25	5414391.760528
1.789808e+25	5408343.061554
1.784434e+25	5402284.949995
1.779059e+25	5396217.371859
1.773684e+25	5390140.281354
1.768309e+25	5384053.632408
1.762934e+25	5377957.369868
1.757560e+25	5371851.438138
1.752185e+25	5365735.781191
1.746810e+25	5359610.342563
1.741435e+25	5353475.065346
1.736060e+25	5347329.892184
1.730686e+25	5341174.765267
1.725311e+25	5335009.626329
1.719936e+25	5328834.416701
1.714561e+25	5322649.077966
1.709186e+25	5316453.550651
1.703812e+25	5310247.774607
1.698437e+25	5304031.689196
1.693062e+25	5297805.233288
1.687687e+25	5291568.345257
1.682312e+25	5285320.962971
1.676938e+25	5279063.023792
1.671563e+25	5272794.464562
1.666188e+25	5266515.221604
1.660813e+25	5260225.228562
1.655438e+25	5253924.413781
1.650064e+25	5247612.711402
1.644689e+25	5241290.055544
1.639314e+25	5234956.379770
1.633939e+25	5228611.617082
1.628564e+25	5222255.699914
1.623190e+25	5215888.560122
1.617815e+25	5209510.128981
1.612440e+25	5203120.337175
1.607065e+25	5196719.114791
1.601690e+25	5190306.380253
1.596316e+25	5183882.047329
1.590941e+25	5177446.043683
1.585566e+25	5170998.296785
1.580191e+25	5164538.733468
1.574816e+25	5158067.279919
1.569442e+25	5151583.861671
1.564067e+25	5145088.403596
1.558692e+25	5138580.829892
1.553317e+25	5132061.064080
1.547942e+25	5125529.026463
1.542568e+25	5118984.517605
1.537193e+25	5112427.359250
1.531818e+25	5105857.470777
1.526443e+25	5099274.770828
1.521068e+25	5092679.177289
1.515694e+25	5086070.607286
1.510319e+25	5079448.977174
1.504944e+25	5072814.202525
1.499569e+25	5066166.198120
1.494194e+25	5059504.877935
1.488820e+25	5052830.153951
1.483445e+25	5046141.913782
1.478070e+25	5039440.054692
1.472695e+25	5032724.487083
1.467320e+25	5025995.120494
1.461946e+25	5019251.863590
1.456571e+25	5012494.624149
1.451196e+25	5005723.309054
1.445821e+25	4998937.824274
1.440446e+25	4992138.074857
1.435072e+25	4985323.964914
1.429697e+25	4978495.397353
1.424322e+25	4971652.270097
1.418947e+25	4964794.482370
1.413572e+25	4957921.934360
1.408198e+25	4951034.525256
1.402823e+25	4944132.153224
1.397448e+25	4937214.715400
1.392073e+25	4930282.107869
1.386698e+25	4923334.225656
1.381324e+25	4916370.962706
1.375949e+25	4909392.211870
1.370574e+25	4902397.866278
1.365199e+25	4895387.838748
1.359824e+25	4888362.028612
1.354450e+25	4881320.324423
1.349075e+25	4874262.613558
1.343700e+25	4867188.782206
1.338325e+25	4860098.715346
1.332950e+25	4852992.296731
1.327576e+25	4845869.408870
1.322201e+25	4838729.933006
1.316826e+25	4831573.749103
1.311451e+25	4824400.738200
1.306076e+25	4817210.818486
1.300702e+25	4810003.885677
1.295327e+25	4802779.814881
1.289952e+25	4795538.479831
1.284577e+25	4788279.752860
1.279202e+25	4781003.504882
1.273828e+25	4773709.605368
1.268453e+25	4766397.922325
1.263078e+25	4759068.322273
1.257703e+25	4751720.670218
1.252328e+25	4744354.832508
1.246954e+25	4736970.731053
1.241579e+25	4729568.260789
1.236204e+25	4722147.281216
1.230829e+25	4714707.650209
1.225454e+25	4707249.223993
1.220080e+25	4699771.857116
1.214705e+25	4692275.402421
1.209330e+25	4684759.711016
1.203955e+25	4677224.632251
1.198580e+25	4669670.013683
1.193206e+25	4662095.703555
1.187831e+25	4654501.624854
1.182456e+25	4646887.676906
1.177081e+25	4639253.700986
1.171706e+25	4631599.536442
1.166332e+25	4623925.020664
1.160957e+25	4616229.989047
1.155582e+25	4608514.274960
1.150207e+25	4600777.709711
1.144832e+25	4593020.122507
1.139458e+25	4585241.340425
1.134083e+25	4577441.189430
1.128708e+25	4569619.602136
1.123333e+25	4561776.500587
1.117958e+25	4553911.704864
1.112584e+25	4546025.032753
1.107209e+25	4538116.299701
1.101834e+25	4530185.318777
1.096459e+25	4522231.900627
1.091084e+25	4514255.853432
1.085710e+25	4506256.982860
1.080335e+25	4498235.092024
1.074960e+25	4490189.981434
1.069585e+25	4482121.673834
1.064210e+25	4474030.227071
1.058836e+25	4465915.442124
1.053461e+25	4457777.113395
1.048086e+25	4449615.032516
1.042711e+25	4441428.988296
1.037336e+25	4433218.766669
1.031962e+25	4424984.150638
1.026587e+25	4416724.920219
1.021212e+25	4408440.852384
1.015837e+25	4400131.721004
1.010462e+25	4391797.397147
1.005088e+25	4383437.792231
9.997128e+24	4375052.677648
9.943380e+24	4366641.816828
9.889632e+24	4358204.969829
9.835884e+24	4349741.893273
9.782136e+24	4341252.340273
9.728388e+24	4332736.060368
9.674640e+24	4324192.799448
9.620892e+24	4315622.299679
9.567144e+24	4307024.299429
9.513396e+24	4298398.566767
9.459648e+24	4289744.887527
9.405900e+24	4281062.991547
9.352152e+24	4272352.602217
9.298404e+24	4263613.438736
9.244656e+24	4254845.216028
9.190908e+24	4246047.644646
9.137160e+24	4237220.430684
9.083412e+24	4228363.275679
9.029664e+24	4219475.876509
8.975916e+24	4210557.925299
8.922168e+24	4201609.106066
8.868420e+24	4192629.095635
8.814672e+24	4183617.570881
8.760924e+24	4174574.203727
8.707176e+24	4165498.660789
8.653428e+24	4156390.603254
8.599680e+24	4147249.686762
8.545932e+24	4138075.561274
8.492184e+24	4128867.870946
8.438436e+24	4119626.253995
8.384688e+24	4110350.342556
8.330940e+24	4101039.709278
8.277192e+24	4091693.895511
8.223444e+24	4082312.509929
8.169696e+24	4072895.157144
8.115948e+24	4063441.434898
8.062200e+24	4053950.933895
8.008452e+24	4044423.237632
7.954704e+24	4034857.922224
7.900956e+24	4025254.556219
7.847208e+24	4015612.700410
7.793460e+24	4005931.907647
7.739712e+24	3996211.592720
7.685964e+24	3986451.153938
7.632216e+24	3976650.114706
7.578468e+24	3966807.990184
7.524720e+24	3956924.286429
7.470972e+24	3946998.500156
7.417224e+24	3937030.118490
7.363476e+24	3927018.618719
7.309728e+24	3916963.468025
7.255980e+24	3906864.123217
7.202232e+24	3896720.015743
7.148484e+24	3886530.261077
7.094736e+24	3876294.090673
7.040988e+24	3866010.908837
6.987240e+24	3855680.107790
6.933492e+24	3845301.067320
6.879744e+24	3834873.154435
6.825996e+24	3824395.722995
6.772248e+24	3813868.113333
6.718500e+24	3803289.651863
6.664752e+24	3792659.650670
6.611004e+24	3781977.342193
6.557256e+24	3771241.313059
6.503508e+24	3760450.709189
6.449760e+24	3749604.765892
6.396012e+24	3738702.701431
6.342264e+24	3727743.716501
6.288516e+24	3716726.993680
6.234768e+24	3705651.696859
6.181020e+24	3694516.970645
6.127272e+24	3683321.939752
6.073524e+24	3672065.708348
6.019776e+24	3660747.132051
5.966028e+24	3649364.901946
5.912280e+24	3637918.029806
5.858532e+24	3626405.518671
5.804784e+24	3614826.347023
5.751036e+24	3603179.467937
5.697288e+24	3591463.808210
5.643540e+24	3579678.267440
5.589792e+24	3567821.717074
5.536044e+24	3555892.999399
5.482296e+24	3543890.904579
5.428548e+24	3531813.954566
5.374800e+24	3519660.831672
5.321052e+24	3507430.243175
5.267304e+24	3495120.861189
5.213556e+24	3482731.321345
5.159808e+24	3470260.221389
5.106060e+24	3457706.119725
5.052312e+24	3445067.533878
4.998564e+24	3432342.938881
4.944816e+24	3419530.763337
4.891068e+24	3406629.312515
4.837320e+24	3393636.861887
4.783572e+24	3380551.695235
4.729824e+24	3367372.044325
4.676076e+24	3354096.086711
4.622328e+24	3340721.943422
4.568580e+24	3327247.676524
4.514832e+24	3313671.286544
4.461084e+24	3299990.709747
4.407336e+24	3286203.815303
4.353588e+24	3272308.450769
4.299840e+24	3258302.391728
4.246092e+24	3244183.289649
4.192344e+24	3229948.715704
4.138596e+24	3215596.156948
4.084848e+24	3201123.012254
4.031100e+24	3186526.588003
3.977352e+24	3171804.093501
3.923604e+24	3156952.636103
3.869856e+24	3141969.224780
3.816108e+24	3126850.969432
3.762360e+24	3111594.790139
3.708612e+24	3096197.343084
3.654864e+24	3080655.153436
